Time Stamp,             PTU VAR 1,    PTU VAR 2,              PTU VAR 3,       PTU VAR 4,    PTU VAR 5,    PTU VAR 6,       PTU VAR 7,              PTU VAR 8,    PTU VAR 9,    PTU VAR 10,        PTU VAR 11,        PTU VAR 12,        PTU VAR 13,     PTU VAR 14,   PTU VAR 15,      PTU VAR 16,                     PTU VAR 17,    PTU VAR 18,   PTU VAR 19,                 PTU VAR 20,              PTU VAR 21,               PTU VAR 22,              PTU VAR 23,   PTU VAR 24,              PTU VAR 25,              PTU VAR 26,   PTU VAR 27,       PTU VAR 28,            PTU VAR 29,          PTU VAR 30,   PTU VAR 31,           PTU VAR 32,        PTU VAR 33,                 PTU VAR 34,         PTU VAR 35,           PTU VAR 36,             PTU VAR 37,   PTU VAR 38,   PTU VAR 39,         PTU VAR 40,          PTU VAR 41,        PTU VAR 42,   PTU VAR 43,   PTU VAR 44,              PTU VAR 45,              PTU VAR 46,                 PTU VAR 47,             PTU VAR 48,   PTU VAR 49,               PTU VAR 50,       PTU VAR 51,   PTU VAR 52,   PTU VAR 53,   PTU VAR 54,   PTU VAR 55,   PTU VAR 56,   PTU VAR 57,   PTU VAR 58,   PTU VAR 59,   PTU VAR 60,   PTU VAR 61,   PTU VAR 62,   PTU VAR 63,   PTU VAR 64,   PTU VAR 65,   PTU VAR 66,   PTU VAR 67,   PTU VAR 68,   PTU VAR 69,   PTU VAR 70,   PTU VAR 71,   PTU VAR 72,   PTU VAR 73,   PTU VAR 74,   PTU VAR 75,   PTU VAR 76,   PTU VAR 77,   PTU VAR 78,   PTU VAR 79,   PTU VAR 80,   
                      ,---,         ATO SW Date  mmddyyyy,  ATO SW Version,  ATO ROM CRC,---,         ATP SW Version,  ATP SW Date  mmddyyyy,  ATP ROM CRC,---,         Map Version-ATP1,  Map Version-ATP2,  Map Version- ATO,  Map Date- ATO,---,         Operating Mode,  Train Operator Mode Selection,  Actual Speed,---,         Actual Location Confirmed,  Actual Location-Region,  Actual Location-Segment,  Actual Location-Offset,---,         Position Error Forward,  Position Error Forward,---,         ATP Speed Limit,  Distance To Front CP,  Reference Velocity,---,         Distance To Station,  Next Platform ID,  TCMS Out Next Platform ID,  Command Direction,  Monitor Motion Mode,  Vehicle Init Complete,---,         Door Status,  Left Doors Enable,  Right Doors Enable,  Actual Direction,---,       ---,         Position Error Forward,  Position Error Reverse,  Head Footprint-Segment ID,  Head Footprint-Offset,---,         Reason For Emer Braking,  NP Read Counter,---,       ---,       ---,       ---,       ---,       ---,       ---,       ---,       ---,       ---,       ---,       ---,       ---,       ---,       ---,       ---,       ---,       ---,       ---,       ---,       ---,       ---,       ---,       ---,       ---,       ---,       ---,       ---,       ---,       ---,       
20 Jun 2019 15:57:17:0357,   ,             5102019,                3.2,             0x5145A083,   ,             1.4,             3132019,                0x89C9C5D5,   ,             15.01,             15.01,             15.01,             3182019,        ,             UTO_MODE,        NO REQ,                         41.28,         ,             TRUE,                       1.00,                    104.00,                   277.30,                  ,             30.60,                   30.60,                   ,             50.95,            7434.10,               46.54,               ,             1792.60,              152,               152,                        SYS_NORMAL,         PERMT_MOVEMT,         TRUE,                   ,             ALL_CLOSED,   FALSE,              FALSE,               SYS_NORMAL,        ,             ,             30.60,                   30.60,                   105.00,                     140.70,                 ,             BRAKES_OK,                7.00,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             
20 Jun 2019 15:57:17:0447,   ,             5102019,                3.2,             0x5145A083,   ,             1.4,             3132019,                0x89C9C5D5,   ,             15.01,             15.01,             15.01,             3182019,        ,             UTO_MODE,        NO REQ,                         41.46,         ,             TRUE,                       1.00,                    104.00,                   283.00,                  ,             30.90,                   30.90,                   ,             50.95,            8992.70,               46.54,               ,             1786.90,              152,               152,                        SYS_NORMAL,         PERMT_MOVEMT,         TRUE,                   ,             ALL_CLOSED,   FALSE,              FALSE,               SYS_NORMAL,        ,             ,             30.90,                   30.90,                   105.00,                     146.70,                 ,             BRAKES_OK,                7.00,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             
20 Jun 2019 15:57:17:0497,   ,             5102019,                3.2,             0x5145A083,   ,             1.4,             3132019,                0x89C9C5D5,   ,             15.01,             15.01,             15.01,             3182019,        ,             UTO_MODE,        NO REQ,                         41.46,         ,             TRUE,                       1.00,                    104.00,                   283.00,                  ,             30.90,                   30.90,                   ,             50.95,            8992.70,               46.54,               ,             1786.90,              152,               152,                        SYS_NORMAL,         PERMT_MOVEMT,         TRUE,                   ,             ALL_CLOSED,   FALSE,              FALSE,               SYS_NORMAL,        ,             ,             30.90,                   30.90,                   105.00,                     146.70,                 ,             BRAKES_OK,                7.00,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             
20 Jun 2019 15:57:17:0567,   ,             5102019,                3.2,             0x5145A083,   ,             1.4,             3132019,                0x89C9C5D5,   ,             15.01,             15.01,             15.01,             3182019,        ,             UTO_MODE,        NO REQ,                         41.50,         ,             TRUE,                       1.00,                    104.00,                   288.80,                  ,             31.30,                   31.30,                   ,             50.95,            8986.60,               46.54,               ,             1781.10,              152,               152,                        SYS_NORMAL,         PERMT_MOVEMT,         TRUE,                   ,             ALL_CLOSED,   FALSE,              FALSE,               SYS_NORMAL,        ,             ,             31.30,                   31.30,                   105.00,                     152.80,                 ,             BRAKES_OK,                7.00,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             
20 Jun 2019 15:57:17:0627,   ,             5102019,                3.2,             0x5145A083,   ,             1.4,             3132019,                0x89C9C5D5,   ,             15.01,             15.01,             15.01,             3182019,        ,             UTO_MODE,        NO REQ,                         41.73,         ,             TRUE,                       1.00,                    104.00,                   292.60,                  ,             31.50,                   31.50,                   ,             50.95,            8982.50,               46.54,               ,             1777.30,              152,               152,                        SYS_NORMAL,         PERMT_MOVEMT,         TRUE,                   ,             ALL_CLOSED,   FALSE,              FALSE,               SYS_NORMAL,        ,             ,             31.50,                   31.50,                   105.00,                     156.90,                 ,             BRAKES_OK,                7.00,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             
20 Jun 2019 15:57:17:0717,   ,             5102019,                3.2,             0x5145A083,   ,             1.4,             3132019,                0x89C9C5D5,   ,             15.01,             15.01,             15.01,             3182019,        ,             UTO_MODE,        NO REQ,                         41.84,         ,             TRUE,                       1.00,                    104.00,                   300.30,                  ,             32.00,                   32.00,                   ,             50.95,            8974.40,               46.54,               ,             1769.60,              152,               152,                        SYS_NORMAL,         PERMT_MOVEMT,         TRUE,                   ,             ALL_CLOSED,   FALSE,              FALSE,               SYS_NORMAL,        ,             ,             32.00,                   32.00,                   105.00,                     165.00,                 ,             BRAKES_OK,                7.00,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             
20 Jun 2019 15:57:17:0817,   ,             5102019,                3.2,             0x5145A083,   ,             1.4,             3132019,                0x89C9C5D5,   ,             15.01,             15.01,             15.01,             3182019,        ,             UTO_MODE,        NO REQ,                         42.18,         ,             TRUE,                       1.00,                    104.00,                   306.10,                  ,             32.30,                   32.30,                   ,             50.95,            8968.20,               46.54,               ,             1763.80,              152,               152,                        SYS_NORMAL,         PERMT_MOVEMT,         TRUE,                   ,             ALL_CLOSED,   FALSE,              FALSE,               SYS_NORMAL,        ,             ,             32.30,                   32.30,                   105.00,                     171.20,                 ,             BRAKES_OK,                7.00,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             
20 Jun 2019 15:57:17:0877,   ,             5102019,                3.2,             0x5145A083,   ,             1.4,             3132019,                0x89C9C5D5,   ,             15.01,             15.01,             15.01,             3182019,        ,             UTO_MODE,        NO REQ,                         42.18,         ,             TRUE,                       1.00,                    104.00,                   306.10,                  ,             32.30,                   32.30,                   ,             50.95,            8968.20,               46.54,               ,             1763.80,              152,               152,                        SYS_NORMAL,         PERMT_MOVEMT,         TRUE,                   ,             ALL_CLOSED,   FALSE,              FALSE,               SYS_NORMAL,        ,             ,             32.30,                   32.30,                   105.00,                     171.20,                 ,             BRAKES_OK,                7.00,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             
20 Jun 2019 15:57:17:0937,   ,             5102019,                3.2,             0x5145A083,   ,             1.4,             3132019,                0x89C9C5D5,   ,             15.01,             15.01,             15.01,             3182019,        ,             UTO_MODE,        NO REQ,                         42.21,         ,             TRUE,                       1.00,                    104.00,                   311.90,                  ,             32.70,                   32.70,                   ,             50.95,            8962.10,               46.54,               ,             1758.00,              152,               152,                        SYS_NORMAL,         PERMT_MOVEMT,         TRUE,                   ,             ALL_CLOSED,   FALSE,              FALSE,               SYS_NORMAL,        ,             ,             32.70,                   32.70,                   105.00,                     177.30,                 ,             BRAKES_OK,                7.00,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             
20 Jun 2019 15:57:17:0997,   ,             5102019,                3.2,             0x5145A083,   ,             1.4,             3132019,                0x89C9C5D5,   ,             15.01,             15.01,             15.01,             3182019,        ,             UTO_MODE,        NO REQ,                         42.48,         ,             TRUE,                       1.00,                    104.00,                   317.70,                  ,             33.00,                   33.00,                   ,             50.95,            8955.90,               46.54,               ,             1752.20,              152,               152,                        SYS_NORMAL,         PERMT_MOVEMT,         TRUE,                   ,             ALL_CLOSED,   FALSE,              FALSE,               SYS_NORMAL,        ,             ,             33.00,                   33.00,                   105.00,                     183.50,                 ,             BRAKES_OK,                7.00,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             
20 Jun 2019 15:57:18:0067,   ,             5102019,                3.2,             0x5145A083,   ,             1.4,             3132019,                0x89C9C5D5,   ,             15.01,             15.01,             15.01,             3182019,        ,             UTO_MODE,        NO REQ,                         42.48,         ,             TRUE,                       1.00,                    104.00,                   317.70,                  ,             33.00,                   33.00,                   ,             50.95,            8955.90,               46.54,               ,             1752.20,              152,               152,                        SYS_NORMAL,         PERMT_MOVEMT,         TRUE,                   ,             ALL_CLOSED,   FALSE,              FALSE,               SYS_NORMAL,        ,             ,             33.00,                   33.00,                   105.00,                     183.50,                 ,             BRAKES_OK,                7.00,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             
20 Jun 2019 15:57:18:0127,   ,             5102019,                3.2,             0x5145A083,   ,             1.4,             3132019,                0x89C9C5D5,   ,             15.01,             15.01,             15.01,             3182019,        ,             UTO_MODE,        NO REQ,                         42.59,         ,             TRUE,                       1.00,                    104.00,                   323.60,                  ,             33.40,                   33.40,                   ,             50.95,            8949.70,               46.54,               ,             1746.30,              152,               152,                        SYS_NORMAL,         PERMT_MOVEMT,         TRUE,                   ,             ALL_CLOSED,   FALSE,              FALSE,               SYS_NORMAL,        ,             ,             33.40,                   33.40,                   105.00,                     189.70,                 ,             BRAKES_OK,                7.00,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             
20 Jun 2019 15:57:18:0197,   ,             5102019,                3.2,             0x5145A083,   ,             1.4,             3132019,                0x89C9C5D5,   ,             15.01,             15.01,             15.01,             3182019,        ,             UTO_MODE,        NO REQ,                         42.70,         ,             TRUE,                       1.00,                    104.00,                   329.50,                  ,             33.70,                   33.70,                   ,             50.95,            8943.50,               46.54,               ,             1740.40,              152,               152,                        SYS_NORMAL,         PERMT_MOVEMT,         TRUE,                   ,             ALL_CLOSED,   FALSE,              FALSE,               SYS_NORMAL,        ,             ,             33.70,                   33.70,                   105.00,                     195.90,                 ,             BRAKES_OK,                7.00,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             
20 Jun 2019 15:57:18:0247,   ,             5102019,                3.2,             0x5145A083,   ,             1.4,             3132019,                0x89C9C5D5,   ,             15.01,             15.01,             15.01,             3182019,        ,             UTO_MODE,        NO REQ,                         42.70,         ,             TRUE,                       1.00,                    104.00,                   329.50,                  ,             33.70,                   33.70,                   ,             50.95,            8943.50,               46.54,               ,             1740.40,              152,               152,                        SYS_NORMAL,         PERMT_MOVEMT,         TRUE,                   ,             ALL_CLOSED,   FALSE,              FALSE,               SYS_NORMAL,        ,             ,             33.70,                   33.70,                   105.00,                     195.90,                 ,             BRAKES_OK,                7.00,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             
20 Jun 2019 15:57:18:0317,   ,             5102019,                3.2,             0x5145A083,   ,             1.4,             3132019,                0x89C9C5D5,   ,             15.01,             15.01,             15.01,             3182019,        ,             UTO_MODE,        NO REQ,                         43.04,         ,             TRUE,                       1.00,                    104.00,                   335.40,                  ,             34.10,                   34.10,                   ,             50.95,            8937.30,               46.54,               ,             1734.50,              152,               152,                        SYS_NORMAL,         PERMT_MOVEMT,         TRUE,                   ,             ALL_CLOSED,   FALSE,              FALSE,               SYS_NORMAL,        ,             ,             34.10,                   34.10,                   105.00,                     202.10,                 ,             BRAKES_OK,                7.00,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             
20 Jun 2019 15:57:18:0387,   ,             5102019,                3.2,             0x5145A083,   ,             1.4,             3132019,                0x89C9C5D5,   ,             15.01,             15.01,             15.01,             3182019,        ,             UTO_MODE,        NO REQ,                         42.96,         ,             TRUE,                       1.00,                    104.00,                   341.30,                  ,             34.40,                   34.40,                   ,             50.95,            8930.90,               46.54,               ,             1728.60,              152,               152,                        SYS_NORMAL,         PERMT_MOVEMT,         TRUE,                   ,             ALL_CLOSED,   FALSE,              FALSE,               SYS_NORMAL,        ,             ,             34.40,                   34.40,                   105.00,                     208.50,                 ,             BRAKES_OK,                7.00,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             
20 Jun 2019 15:57:18:0457,   ,             5102019,                3.2,             0x5145A083,   ,             1.4,             3132019,                0x89C9C5D5,   ,             15.01,             15.01,             15.01,             3182019,        ,             UTO_MODE,        NO REQ,                         42.96,         ,             TRUE,                       1.00,                    104.00,                   341.30,                  ,             34.40,                   34.40,                   ,             50.95,            8930.90,               46.54,               ,             1728.60,              152,               152,                        SYS_NORMAL,         PERMT_MOVEMT,         TRUE,                   ,             ALL_CLOSED,   FALSE,              FALSE,               SYS_NORMAL,        ,             ,             34.40,                   34.40,                   105.00,                     208.50,                 ,             BRAKES_OK,                7.00,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             
20 Jun 2019 15:57:18:0517,   ,             5102019,                3.2,             0x5145A083,   ,             1.4,             3132019,                0x89C9C5D5,   ,             15.01,             15.01,             15.01,             3182019,        ,             UTO_MODE,        NO REQ,                         43.41,         ,             TRUE,                       1.00,                    104.00,                   349.30,                  ,             34.90,                   34.90,                   ,             50.95,            8922.50,               46.54,               ,             1720.60,              152,               152,                        SYS_NORMAL,         PERMT_MOVEMT,         TRUE,                   ,             ALL_CLOSED,   FALSE,              FALSE,               SYS_NORMAL,        ,             ,             34.90,                   34.90,                   105.00,                     216.90,                 ,             BRAKES_OK,                7.00,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             
20 Jun 2019 15:57:18:0597,   ,             5102019,                3.2,             0x5145A083,   ,             1.4,             3132019,                0x89C9C5D5,   ,             15.01,             15.01,             15.01,             3182019,        ,             UTO_MODE,        NO REQ,                         43.79,         ,             TRUE,                       1.00,                    104.00,                   355.30,                  ,             35.30,                   35.30,                   ,             50.95,            8916.20,               46.54,               ,             1714.60,              152,               152,                        SYS_NORMAL,         PERMT_MOVEMT,         TRUE,                   ,             ALL_CLOSED,   FALSE,              FALSE,               SYS_NORMAL,        ,             ,             35.30,                   35.30,                   105.00,                     223.20,                 ,             BRAKES_OK,                7.00,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             
20 Jun 2019 15:57:18:0657,   ,             5102019,                3.2,             0x5145A083,   ,             1.4,             3132019,                0x89C9C5D5,   ,             15.01,             15.01,             15.01,             3182019,        ,             UTO_MODE,        NO REQ,                         43.79,         ,             TRUE,                       1.00,                    104.00,                   355.30,                  ,             35.30,                   35.30,                   ,             50.95,            8916.20,               46.54,               ,             1714.60,              152,               152,                        SYS_NORMAL,         PERMT_MOVEMT,         TRUE,                   ,             ALL_CLOSED,   FALSE,              FALSE,               SYS_NORMAL,        ,             ,             35.30,                   35.30,                   105.00,                     223.20,                 ,             BRAKES_OK,                7.00,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             
20 Jun 2019 15:57:18:0717,   ,             5102019,                3.2,             0x5145A083,   ,             1.4,             3132019,                0x89C9C5D5,   ,             15.01,             15.01,             15.01,             3182019,        ,             UTO_MODE,        NO REQ,                         43.79,         ,             TRUE,                       1.00,                    104.00,                   361.40,                  ,             35.60,                   35.60,                   ,             50.95,            8909.80,               46.54,               ,             1708.50,              152,               152,                        SYS_NORMAL,         PERMT_MOVEMT,         TRUE,                   ,             ALL_CLOSED,   FALSE,              FALSE,               SYS_NORMAL,        ,             ,             35.60,                   35.60,                   105.00,                     229.60,                 ,             BRAKES_OK,                7.00,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             
20 Jun 2019 15:57:18:0777,   ,             5102019,                3.2,             0x5145A083,   ,             1.4,             3132019,                0x89C9C5D5,   ,             15.01,             15.01,             15.01,             3182019,        ,             UTO_MODE,        NO REQ,                         44.05,         ,             TRUE,                       1.00,                    104.00,                   367.40,                  ,             36.00,                   36.00,                   ,             50.95,            8903.30,               46.54,               ,             1702.50,              152,               152,                        SYS_NORMAL,         PERMT_MOVEMT,         TRUE,                   ,             ALL_CLOSED,   FALSE,              FALSE,               SYS_NORMAL,        ,             ,             36.00,                   36.00,                   105.00,                     236.10,                 ,             BRAKES_OK,                7.00,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             
20 Jun 2019 15:57:18:0847,   ,             5102019,                3.2,             0x5145A083,   ,             1.4,             3132019,                0x89C9C5D5,   ,             15.01,             15.01,             15.01,             3182019,        ,             UTO_MODE,        NO REQ,                         44.05,         ,             TRUE,                       1.00,                    104.00,                   367.40,                  ,             36.00,                   36.00,                   ,             50.95,            8903.30,               46.54,               ,             1702.50,              152,               152,                        SYS_NORMAL,         PERMT_MOVEMT,         TRUE,                   ,             ALL_CLOSED,   FALSE,              FALSE,               SYS_NORMAL,        ,             ,             36.00,                   36.00,                   105.00,                     236.10,                 ,             BRAKES_OK,                7.00,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             
20 Jun 2019 15:57:18:0907,   ,             5102019,                3.2,             0x5145A083,   ,             1.4,             3132019,                0x89C9C5D5,   ,             15.01,             15.01,             15.01,             3182019,        ,             UTO_MODE,        NO REQ,                         44.43,         ,             TRUE,                       1.00,                    105.00,                   1.90,                    ,             36.40,                   36.40,                   ,             50.95,            8896.90,               46.54,               ,             1696.40,              152,               152,                        SYS_NORMAL,         PERMT_MOVEMT,         TRUE,                   ,             ALL_CLOSED,   FALSE,              FALSE,               SYS_NORMAL,        ,             ,             36.40,                   36.40,                   105.00,                     242.50,                 ,             BRAKES_OK,                7.00,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             
20 Jun 2019 15:57:18:0977,   ,             5102019,                3.2,             0x5145A083,   ,             1.4,             3132019,                0x89C9C5D5,   ,             15.01,             15.01,             15.01,             3182019,        ,             UTO_MODE,        NO REQ,                         44.61,         ,             TRUE,                       1.00,                    105.00,                   8.00,                    ,             36.70,                   36.70,                   ,             50.95,            8890.50,               46.54,               ,             1690.30,              152,               152,                        SYS_NORMAL,         PERMT_MOVEMT,         TRUE,                   ,             ALL_CLOSED,   FALSE,              FALSE,               SYS_NORMAL,        ,             ,             36.70,                   36.70,                   105.00,                     248.90,                 ,             BRAKES_OK,                7.00,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             
20 Jun 2019 15:57:19:0027,   ,             5102019,                3.2,             0x5145A083,   ,             1.4,             3132019,                0x89C9C5D5,   ,             15.01,             15.01,             15.01,             3182019,        ,             UTO_MODE,        NO REQ,                         44.61,         ,             TRUE,                       1.00,                    105.00,                   8.00,                    ,             36.70,                   36.70,                   ,             50.95,            8890.50,               46.54,               ,             1690.30,              152,               152,                        SYS_NORMAL,         PERMT_MOVEMT,         TRUE,                   ,             ALL_CLOSED,   FALSE,              FALSE,               SYS_NORMAL,        ,             ,             36.70,                   36.70,                   105.00,                     248.90,                 ,             BRAKES_OK,                7.00,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             
20 Jun 2019 15:57:19:0097,   ,             5102019,                3.2,             0x5145A083,   ,             1.4,             3132019,                0x89C9C5D5,   ,             15.01,             15.01,             15.01,             3182019,        ,             UTO_MODE,        NO REQ,                         44.65,         ,             TRUE,                       1.00,                    105.00,                   14.20,                   ,             37.10,                   37.10,                   ,             50.95,            8883.90,               46.54,               ,             1684.10,              152,               152,                        SYS_NORMAL,         PERMT_MOVEMT,         TRUE,                   ,             ALL_CLOSED,   FALSE,              FALSE,               SYS_NORMAL,        ,             ,             37.10,                   37.10,                   105.00,                     255.50,                 ,             BRAKES_OK,                7.00,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             
20 Jun 2019 15:57:19:0167,   ,             5102019,                3.2,             0x5145A083,   ,             1.4,             3132019,                0x89C9C5D5,   ,             15.01,             15.01,             15.01,             3182019,        ,             UTO_MODE,        NO REQ,                         45.10,         ,             TRUE,                       1.00,                    105.00,                   20.40,                   ,             37.50,                   37.50,                   ,             50.95,            8877.40,               46.54,               ,             1677.90,              152,               152,                        SYS_NORMAL,         PERMT_MOVEMT,         TRUE,                   ,             ALL_CLOSED,   FALSE,              FALSE,               SYS_NORMAL,        ,             ,             37.50,                   37.50,                   105.00,                     262.00,                 ,             BRAKES_OK,                7.00,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             
20 Jun 2019 15:57:19:0247,   ,             5102019,                3.2,             0x5145A083,   ,             1.4,             3132019,                0x89C9C5D5,   ,             15.01,             15.01,             15.01,             3182019,        ,             UTO_MODE,        NO REQ,                         45.51,         ,             TRUE,                       1.00,                    105.00,                   26.60,                   ,             37.80,                   37.80,                   ,             50.95,            8870.80,               46.54,               ,             1671.70,              152,               152,                        SYS_NORMAL,         PERMT_MOVEMT,         TRUE,                   ,             ALL_CLOSED,   FALSE,              FALSE,               SYS_NORMAL,        ,             ,             37.80,                   37.80,                   105.00,                     268.60,                 ,             BRAKES_OK,                7.00,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             
20 Jun 2019 15:57:19:0307,   ,             5102019,                3.2,             0x5145A083,   ,             1.4,             3132019,                0x89C9C5D5,   ,             15.01,             15.01,             15.01,             3182019,        ,             UTO_MODE,        NO REQ,                         45.51,         ,             TRUE,                       1.00,                    105.00,                   26.60,                   ,             37.80,                   37.80,                   ,             50.95,            8870.80,               46.54,               ,             1671.70,              152,               152,                        SYS_NORMAL,         PERMT_MOVEMT,         TRUE,                   ,             ALL_CLOSED,   FALSE,              FALSE,               SYS_NORMAL,        ,             ,             37.80,                   37.80,                   105.00,                     268.60,                 ,             BRAKES_OK,                7.00,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             
20 Jun 2019 15:57:19:0377,   ,             5102019,                3.2,             0x5145A083,   ,             1.4,             3132019,                0x89C9C5D5,   ,             15.01,             15.01,             15.01,             3182019,        ,             UTO_MODE,        NO REQ,                         45.48,         ,             TRUE,                       1.00,                    105.00,                   32.90,                   ,             38.20,                   38.20,                   ,             50.95,            8864.10,               46.54,               ,             1665.40,              152,               152,                        SYS_NORMAL,         PERMT_MOVEMT,         TRUE,                   ,             ALL_CLOSED,   FALSE,              FALSE,               SYS_NORMAL,        ,             ,             38.20,                   38.20,                   105.00,                     275.30,                 ,             BRAKES_OK,                7.00,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             ,             
