Msg ID;Time Stamp; PTU VAR 1 ; PTU VAR 2 ; PTU VAR 3 ; PTU VAR 4 ; PTU VAR 5 ; PTU VAR 6 ; PTU VAR 7 ; PTU VAR 8 ; PTU VAR 9 ; PTU VAR 10 ; PTU VAR 11 ; PTU VAR 12 ; PTU VAR 13 ; PTU VAR 14 ; PTU VAR 15 ; PTU VAR 16 ; PTU VAR 17 ; PTU VAR 18 ; PTU VAR 19 ; PTU VAR 20 ; PTU VAR 21 ; PTU VAR 22 ; PTU VAR 23 ; PTU VAR 24 ; PTU VAR 25 ; PTU VAR 26 ; PTU VAR 27 ; PTU VAR 28 ; PTU VAR 29 ; PTU VAR 30 ; PTU VAR 31 ; PTU VAR 32 ; PTU VAR 33 ; PTU VAR 34 ; PTU VAR 35 ; PTU VAR 36 ; PTU VAR 37 ; PTU VAR 38 ; PTU VAR 39 ; PTU VAR 40 ; PTU VAR 41 ; PTU VAR 42 ; PTU VAR 43 ; PTU VAR 44 ; PTU VAR 45 ; PTU VAR 46 ; PTU VAR 47 ; PTU VAR 48 ; PTU VAR 49 ; PTU VAR 50 ; PTU VAR 51 ; PTU VAR 52 ; PTU VAR 53 ; PTU VAR 54 ; PTU VAR 55 ; PTU VAR 56 ; PTU VAR 57 ; PTU VAR 58 ; PTU VAR 59 ; PTU VAR 60 ; PTU VAR 61 ; PTU VAR 62 ; PTU VAR 63 ; PTU VAR 64 ; PTU VAR 65 ; PTU VAR 66 ; PTU VAR 67 ; PTU VAR 68 ; PTU VAR 69 ; PTU VAR 70 ; PTU VAR 71 ; PTU VAR 72 ; PTU VAR 73 ; PTU VAR 74 ; PTU VAR 75 ; PTU VAR 76 ; PTU VAR 77 ; PTU VAR 78 ; PTU VAR 79 ; PTU VAR 80 
;;Distance To Station                     ;Actual Acceleration                     ;Command Acceleration                    ;Actual Speed                            ;Command Speed                           ;Tractive Effort Request                 ;Reference Velocity                      ;SSP - Warning Speed                     ;Station Target Speed                    ;TCMS Out Trc Brk Request                ;Command State                           ;Hold Train Command                      ;---;Debug 16                                ;Debug 15                                ;PI-Jerk Limit                           ;Debug 19                                ;Tail Footprint Packed                   ;Head Footprint Packed                   ;---;PI-Speed Error                          ;PI-Feed Forward Term                    ;PI-Proportional Term                    ;PI-Integral Term                        ;---;VATC Craddle Index                      ;Controlling ATC                         ;Actual Location Confirmed               ;Operating Mode                          ;Next Operating Mode                     ;Loss Of Comm With RATO                  ;Loss Of Comm With RATP                  ;Forward TL -ATP1                        ;Reverse TL -ATP1                        ;Reason For Emer Braking                 ;Manual Movement Authority               ;Driverless Movement Authority           ;Sleep Mode State                        ;TCMS In Train Weight                    ;Train Operator Mode Selection           ;Monitor Motion Mode                     ;Reason For Emer Braking                 ;Override Tractive Effort Request        ;TCMS Out Trc Brk Request                ;Tractive Effort Request                 ;Hold In Station                         ;Command Direction                       ;Propulsion_Enabled-TL -ATP1             ;Propulsion Disabled                     ;Traction Enable TL -ATP1                ;Head Footprint-Segment ID               ;PI-Speed Error                          ;Operating Mode                          ;Position Error Forward                  ;Position Error Reverse                  ;Distance To Front CP                    ;Distance To Station                     ;Distance To Station MET                 ;Distance At Station                     ;Occupied Berths                         ;---;Debug 9                                 ;Debug 11                                ;RATO Database: PM Cruise Speed          ;RATO Database: PM Decel Rate            ;Emergency_Brake_TL_Status -ATP1         ;Loss Of Comm With RATO                  ;Loss Of Comm With RATP                  ;PI- Test Password                       ;PI- Power Prop -Startup                 ;PI- Power Int -Startup                  ;PI- Brake Prop -Station                 ;PI- Brake Int -Station                  ;Calib Tachs Completed Level             ;PI- Power Prop                          ;PI- Power Int                           ;PI- Brake Prop                          ;PI- Brake Int                           ;PI- Brake Feed Fwd                      ;PI- Power Feed Fwd                      
34;26 Feb 2018 00:55:25:0430;378.5;0;0;27.95;28.55;1583;28.58;28.58;30.86;88;SPEED_MAINT;FALSO;;0;0;781;0;10230351.1;10220408.6;;0.6;-80;2704;-1041;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;UTO_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;VERDADERO;VERDADERO;ON;179.04;NO REQ;PERMT_MOVEMT;BRAKES_OK;0;88;1583;FALSO;SYS_REVERSE;FALSO;FALSO;VERDADERO;22;0.6;UTO_MODE;14.2;14.2;4196.3;378.5;115.4;0;0x0;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
35;26 Feb 2018 00:55:25:0520;374.6;0.262;0;28.07;28.55;1052;28.58;28.58;30.71;58;SPEED_MAINT;FALSO;;0;0;781;0;10230347.3;10220404.6;;0.48;-80;2173;-1041;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;UTO_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;VERDADERO;VERDADERO;ON;179.04;NO REQ;PERMT_MOVEMT;BRAKES_OK;0;58;1052;FALSO;SYS_REVERSE;FALSO;FALSO;VERDADERO;22;0.48;UTO_MODE;14.3;14.3;4192.3;374.6;114.2;0;0x0;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
36;26 Feb 2018 00:55:25:0620;370.8;-0.262;0;27.95;28.55;1583;28.58;28.58;30.54;88;SPEED_MAINT;FALSO;;0;0;781;0;10230343.7;10220400.6;;0.6;-80;2704;-1041;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;UTO_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;VERDADERO;VERDADERO;ON;179.04;NO REQ;PERMT_MOVEMT;BRAKES_OK;0;88;1583;FALSO;SYS_REVERSE;FALSO;FALSO;VERDADERO;22;0.6;UTO_MODE;14.4;14.4;4188.3;370.8;113;0;0x0;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
37;26 Feb 2018 00:55:25:0711;366.9;0.366;0;28.11;28.55;957;28.58;28.58;30.37;53;SPEED_MAINT;FALSO;;0;0;781;0;10230339.9;10220396.6;;0.44;0;1998;-1041;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;UTO_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;VERDADERO;VERDADERO;ON;179.04;NO REQ;PERMT_MOVEMT;BRAKES_OK;0;53;957;FALSO;SYS_REVERSE;FALSO;FALSO;VERDADERO;22;0.44;UTO_MODE;14.5;14.5;4184.3;366.9;111.9;0;0x0;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
38;26 Feb 2018 00:55:25:0801;363.1;-0.158;0;27.91;28.55;1843;28.58;28.58;30.22;102;SPEED_MAINT;FALSO;;0;0;781;0;10230336.2;10220392.7;;0.64;0;2884;-1041;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;UTO_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;VERDADERO;VERDADERO;ON;179.04;NO REQ;PERMT_MOVEMT;BRAKES_OK;0;102;1843;FALSO;SYS_REVERSE;FALSO;FALSO;VERDADERO;22;0.64;UTO_MODE;14.6;14.6;4180.4;363.1;110.7;0;0x0;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
39;26 Feb 2018 00:55:25:0891;359.2;0.314;0;28.07;28.55;1132;28.58;28.58;30.05;63;SPEED_MAINT;FALSO;;0;0;781;0;10230332.4;10220388.7;;0.48;0;2173;-1041;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;UTO_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;VERDADERO;VERDADERO;ON;179.04;NO REQ;PERMT_MOVEMT;BRAKES_OK;0;63;1132;FALSO;SYS_REVERSE;FALSO;FALSO;VERDADERO;22;0.48;UTO_MODE;14.7;14.7;4176.4;359.2;109.5;0;0x0;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
40;26 Feb 2018 00:55:25:0941;359.2;0.314;0;28.07;28.55;1132;28.58;28.58;30.05;63;SPEED_MAINT;FALSO;;0;0;781;0;10230332.4;10220388.7;;0.48;0;2173;-1041;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;UTO_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;VERDADERO;VERDADERO;ON;179.04;NO REQ;PERMT_MOVEMT;BRAKES_OK;0;63;1132;FALSO;SYS_REVERSE;FALSO;FALSO;VERDADERO;22;0.48;UTO_MODE;14.7;14.7;4176.4;359.2;109.5;0;0x0;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
41;26 Feb 2018 00:55:25:0991;355.4;-0.104;0;28.03;28.55;1312;28.58;28.58;29.88;73;SPEED_MAINT;FALSO;;0;0;781;0;10230328.7;10220384.8;;0.52;0;2353;-1041;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;UTO_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;VERDADERO;VERDADERO;ON;179.04;NO REQ;PERMT_MOVEMT;BRAKES_OK;0;73;1312;FALSO;SYS_REVERSE;FALSO;FALSO;VERDADERO;22;0.52;UTO_MODE;14.9;14.9;4172.5;355.4;108.3;0;0x0;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
42;26 Feb 2018 00:55:26:0091;351.5;0.157;-0.04;28.03;28.55;882;28.58;28.58;29.7;49;SPEED_MAINT;FALSO;;0;0;781;0;10230324.9;10220380.8;;0.35;-320;1566;-1041;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;UTO_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;VERDADERO;VERDADERO;ON;179.04;NO REQ;PERMT_MOVEMT;BRAKES_OK;0;49;882;FALSO;SYS_REVERSE;FALSO;FALSO;VERDADERO;22;0.35;UTO_MODE;15;15;4168.5;351.5;107.2;0;0x0;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
43;26 Feb 2018 00:55:26:0141;351.5;0.157;-0.04;28.03;28.55;882;28.58;28.58;29.7;49;SPEED_MAINT;FALSO;;0;0;781;0;10230324.9;10220380.8;;0.35;-320;1566;-1041;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;UTO_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;VERDADERO;VERDADERO;ON;179.04;NO REQ;PERMT_MOVEMT;BRAKES_OK;0;49;882;FALSO;SYS_REVERSE;FALSO;FALSO;VERDADERO;22;0.35;UTO_MODE;15;15;4168.5;351.5;107.2;0;0x0;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
44;26 Feb 2018 00:55:26:0201;346.4;-0.052;-0.22;28.07;28.53;-338;28.58;28.58;29.48;-17;SPEED_MAINT;FALSO;;0;0;781;0;10230320;10220375.5;;0.46;-1760;2083;-1026;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;UTO_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;VERDADERO;VERDADERO;ON;179.04;NO REQ;PERMT_MOVEMT;BRAKES_OK;0;-17;-338;FALSO;SYS_REVERSE;FALSO;FALSO;VERDADERO;22;0.46;UTO_MODE;15.1;15.1;4163.2;346.4;105.6;0;0x0;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
45;26 Feb 2018 00:55:26:0291;342.5;0.157;-0.34;28.07;28.5;-495;28.58;28.58;29.31;-25;SPEED_MAINT;FALSO;;0;0;781;0;10230316.2;10220371.5;;0.44;-2550;3045;-990;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;UTO_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;VERDADERO;VERDADERO;ON;179.04;NO REQ;PERMT_MOVEMT;BRAKES_OK;0;-25;-495;FALSO;SYS_REVERSE;FALSO;FALSO;VERDADERO;22;0.44;UTO_MODE;15.2;15.2;4159.2;342.5;104.4;0;0x0;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
46;26 Feb 2018 00:55:26:0341;342.5;0.157;-0.34;28.07;28.5;-495;28.58;28.58;29.31;-25;SPEED_MAINT;FALSO;;0;0;781;0;10230316.2;10220371.5;;0.44;-2550;3045;-990;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;UTO_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;VERDADERO;VERDADERO;ON;179.04;NO REQ;PERMT_MOVEMT;BRAKES_OK;0;-25;-495;FALSO;SYS_REVERSE;FALSO;FALSO;VERDADERO;22;0.44;UTO_MODE;15.2;15.2;4159.2;342.5;104.4;0;0x0;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
47;26 Feb 2018 00:55:26:0402;338.7;0.105;-0.48;28.11;28.46;-2070;28.58;28.58;29.15;-105;SPEED_MAINT;FALSO;;0;0;781;0;10230312.4;10220367.5;;0.35;-3600;2478;-948;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;UTO_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;VERDADERO;VERDADERO;ON;179.04;NO REQ;PERMT_MOVEMT;BRAKES_OK;0;-105;-2070;FALSO;SYS_REVERSE;FALSO;FALSO;VERDADERO;22;0.35;UTO_MODE;15.4;15.4;4155.2;338.7;103.3;0;0x0;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
48;26 Feb 2018 00:55:26:0502;333.5;0.314;-0.67;28.11;28.39;-3963;28.58;28.58;28.91;-201;SPEED_MAINT;FALSO;;0;0;781;0;10230307.5;10220362.2;;0.28;-5025;1953;-894;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;UTO_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;VERDADERO;VERDADERO;ON;179.04;NO REQ;PERMT_MOVEMT;BRAKES_OK;0;-201;-3963;FALSO;SYS_REVERSE;FALSO;FALSO;VERDADERO;22;0.28;UTO_MODE;15.5;15.5;4149.9;333.5;101.7;0;0x0;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
49;26 Feb 2018 00:55:26:0592;329.7;-0.052;-0.8;28.15;28.31;-5697;28.58;28.58;28.75;-289;SPEED_MAINT;FALSO;;0;0;781;0;10230303.7;10220358.2;;0.17;-6000;1176;-873;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;UTO_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;VERDADERO;VERDADERO;ON;179.04;NO REQ;PERMT_MOVEMT;BRAKES_OK;0;-289;-5697;FALSO;SYS_REVERSE;FALSO;FALSO;VERDADERO;22;0.17;UTO_MODE;15.6;15.6;4145.9;329.7;100.5;0;0x0;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
50;26 Feb 2018 00:55:26:0682;327.1;-0.157;-0.88;27.99;28.26;-5556;28.58;28.58;28.64;-282;SPEED_MAINT;FALSO;;0;0;781;0;10230301.3;10220355.6;;0.27;-6600;1897;-853;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;UTO_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;VERDADERO;VERDADERO;ON;179.04;NO REQ;PERMT_MOVEMT;BRAKES_OK;0;-282;-5556;FALSO;SYS_REVERSE;FALSO;FALSO;VERDADERO;22;0.27;UTO_MODE;15.7;15.7;4143.3;327.1;99.7;0;0x0;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
51;26 Feb 2018 00:55:26:0782;321.9;0.001;-1.06;28.15;28.14;-8393;28.58;28.58;28.39;-426;SPEED_MAINT;FALSO;;0;0;781;0;10230296.2;10220350.3;;-0.01;-7950;-70;-841;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;UTO_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;VERDADERO;VERDADERO;ON;179.04;NO REQ;PERMT_MOVEMT;BRAKES_OK;0;-426;-8393;FALSO;SYS_REVERSE;FALSO;FALSO;VERDADERO;22;-0.01;UTO_MODE;15.9;15.9;4138;321.9;98.1;0;0x0;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
52;26 Feb 2018 00:55:26:0882;318.1;-0.104;-1.2;27.99;28.03;-9569;28.58;28.58;28.23;-486;SPEED_MAINT;FALSO;;0;0;781;0;10230292.5;10220346.4;;0.04;-9000;266;-835;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;UTO_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;VERDADERO;VERDADERO;ON;179.04;NO REQ;PERMT_MOVEMT;BRAKES_OK;0;-486;-9569;FALSO;SYS_REVERSE;FALSO;FALSO;VERDADERO;22;0.04;UTO_MODE;16;16;4134.1;318.1;97;0;0x0;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
53;26 Feb 2018 00:55:26:0982;314.2;0.156;-1.34;28.15;27.9;-11912;28.58;28.58;28.04;-605;SPEED_MAINT;FALSO;;0;0;781;0;10230288.8;10220342.3;;-0.24;-10050;-1687;-854;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;UTO_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;VERDADERO;VERDADERO;ON;179.04;NO REQ;PERMT_MOVEMT;BRAKES_OK;0;-605;-11912;FALSO;SYS_REVERSE;FALSO;FALSO;VERDADERO;22;-0.24;UTO_MODE;16.1;16.1;4130;314.2;95.8;0;0x0;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
54;26 Feb 2018 00:55:27:0083;310.4;-0.209;-1.48;27.99;27.81;-13135;28.58;28.58;27.86;-667;STN_STOPPING;FALSO;;0;0;781;0;10230285;10220338.3;;-0.18;-11100;-1157;-878;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;UTO_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;VERDADERO;VERDADERO;ON;179.04;NO REQ;PERMT_MOVEMT;BRAKES_OK;0;-667;-13135;FALSO;SYS_REVERSE;FALSO;FALSO;VERDADERO;22;-0.18;UTO_MODE;16.2;16.2;4126;310.4;94.6;0;0x0;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
55;26 Feb 2018 00:55:27:0173;306.5;0.052;-1.62;28.11;27.62;-15383;28.58;28.58;27.67;-781;STN_STOPPING;FALSO;;0;0;781;0;10230281.3;10220334.4;;-0.49;-12150;-3159;-908;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;UTO_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;VERDADERO;VERDADERO;ON;179.04;NO REQ;PERMT_MOVEMT;BRAKES_OK;0;-781;-15383;FALSO;SYS_REVERSE;FALSO;FALSO;VERDADERO;22;-0.49;UTO_MODE;16.3;16.3;4122.1;306.5;93.4;0;0x0;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
56;26 Feb 2018 00:55:27:0273;302.6;-0.209;-1.77;27.99;27.45;-17726;28.58;28.58;27.51;-900;STN_STOPPING;FALSO;;0;0;781;0;10230277.5;10220330.4;;-0.54;-13275;-3497;-956;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;UTO_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;VERDADERO;VERDADERO;ON;179.04;NO REQ;PERMT_MOVEMT;BRAKES_OK;0;-900;-17726;FALSO;SYS_REVERSE;FALSO;FALSO;VERDADERO;22;-0.54;UTO_MODE;16.4;16.4;4118.1;302.6;92.2;0;0x0;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
57;26 Feb 2018 00:55:27:0383;298.8;0;-1.9;27.99;27.26;-19492;28.58;28.58;27.32;-990;STN_STOPPING;FALSO;;0;0;781;0;10230273.8;10220326.5;;-0.73;-14250;-4751;-684;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;UTO_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;VERDADERO;VERDADERO;ON;179.04;NO REQ;PERMT_MOVEMT;BRAKES_OK;0;-990;-19492;FALSO;SYS_REVERSE;FALSO;FALSO;VERDADERO;22;-0.73;UTO_MODE;16.6;16.6;4114.2;298.8;91.1;0;0x0;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
58;26 Feb 2018 00:55:27:0473;293.7;-0.472;-1.9;27.87;27.02;-19685;28.58;28.58;27.08;-1000;STN_STOPPING;FALSO;;0;0;781;0;10230268.9;10220321.2;;-0.85;-14250;-5531;0;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;UTO_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;VERDADERO;VERDADERO;ON;179.04;NO REQ;PERMT_MOVEMT;BRAKES_OK;0;-1000;-19685;FALSO;SYS_REVERSE;FALSO;FALSO;VERDADERO;22;-0.85;UTO_MODE;16.7;16.7;4108.9;293.7;89.5;0;0x0;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
59;26 Feb 2018 00:55:27:0553;289.9;-0.105;-1.9;27.83;26.83;-19685;28.58;28.58;26.89;-1000;STN_STOPPING;FALSO;;0;0;781;0;10230265.1;10220317.2;;-1;-14250;-6526;0;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;UTO_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;VERDADERO;VERDADERO;ON;179.04;NO REQ;PERMT_MOVEMT;BRAKES_OK;0;-1000;-19685;FALSO;SYS_REVERSE;FALSO;FALSO;VERDADERO;22;-1;UTO_MODE;16.8;16.8;4104.9;289.9;88.4;0;0x0;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
60;26 Feb 2018 00:55:27:0603;289.9;-0.105;-1.9;27.83;26.83;-19685;28.58;28.58;26.89;-1000;STN_STOPPING;FALSO;;0;0;781;0;10230265.1;10220317.2;;-1;-14250;-6526;0;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;UTO_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;VERDADERO;VERDADERO;ON;179.04;NO REQ;PERMT_MOVEMT;BRAKES_OK;0;-1000;-19685;FALSO;SYS_REVERSE;FALSO;FALSO;VERDADERO;22;-1;UTO_MODE;16.8;16.8;4104.9;289.9;88.4;0;0x0;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
61;26 Feb 2018 00:55:27:0663;286.1;-0.734;-1.9;27.75;26.66;-19685;28.58;28.58;26.72;-1000;STN_STOPPING;FALSO;;0;0;781;0;10230261.4;10220313.3;;-1.09;-14250;-7111;0;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;UTO_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;VERDADERO;VERDADERO;ON;179.04;NO REQ;PERMT_MOVEMT;BRAKES_OK;0;-1000;-19685;FALSO;SYS_REVERSE;FALSO;FALSO;VERDADERO;22;-1.09;UTO_MODE;16.9;16.9;4101;286.1;87.2;0;0x0;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
62;26 Feb 2018 00:55:27:0743;282.3;-0.682;-1.9;27.48;26.46;-19685;28.58;28.58;26.52;-1000;STN_STOPPING;FALSO;;0;0;781;0;10230257.7;10220309.4;;-1.01;-14250;-6584;0;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;UTO_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;VERDADERO;VERDADERO;ON;179.04;NO REQ;PERMT_MOVEMT;BRAKES_OK;0;-1000;-19685;FALSO;SYS_REVERSE;FALSO;FALSO;VERDADERO;22;-1.01;UTO_MODE;17.1;17.1;4097.1;282.3;86.1;0;0x0;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
63;26 Feb 2018 00:55:27:0794;282.3;-0.682;-1.9;27.48;26.46;-19685;28.58;28.58;26.52;-1000;STN_STOPPING;FALSO;;0;0;781;0;10230257.7;10220309.4;;-1.01;-14250;-6584;0;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;UTO_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;VERDADERO;VERDADERO;ON;179.04;NO REQ;PERMT_MOVEMT;BRAKES_OK;0;-1000;-19685;FALSO;SYS_REVERSE;FALSO;FALSO;VERDADERO;22;-1.01;UTO_MODE;17.1;17.1;4097.1;282.3;86.1;0;0x0;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
64;26 Feb 2018 00:55:27:0844;278.5;-0.944;-1.9;27.48;26.27;-19685;28.58;28.58;26.33;-1000;STN_STOPPING;FALSO;;0;0;781;0;10230254.1;10220305.6;;-1.21;-14250;-7858;0;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;UTO_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;VERDADERO;VERDADERO;ON;179.04;NO REQ;PERMT_MOVEMT;BRAKES_OK;0;-1000;-19685;FALSO;SYS_REVERSE;FALSO;FALSO;VERDADERO;22;-1.21;UTO_MODE;17.2;17.2;4093.3;278.5;84.9;0;0x0;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
65;26 Feb 2018 00:55:27:0934;274.8;-1.26;-1.9;27.16;26.09;-19685;28.58;28.58;26.15;-1000;STN_STOPPING;FALSO;;0;0;781;0;10230250.4;10220301.7;;-1.07;-14250;-6935;0;;VATC_A;VERDADERO;VERDADERO;UTO_MODE;UTO_MODE;FALSO;FALSO;FALSO;VERDADERO;BRAKES_OK;VERDADERO;VERDADERO;ON;179.04;NO REQ;PERMT_MOVEMT;BRAKES_OK;0;-1000;-19685;FALSO;SYS_REVERSE;FALSO;FALSO;VERDADERO;22;-1.07;UTO_MODE;17.3;17.3;4089.4;274.8;83.8;0;0x0;;0;0;100;100;VERDADERO;FALSO;FALSO;15236;4500;0;6500;30;LEVEL_2;4500;0;7000;40;7500;8000
