Date Time, global CTA_Version, , , global CTA_Timer, , , IO A_VDR, , , global A_VIUInput_1, , , global A_VIUInput_5, , , global A_VIUInput_14, , , global A_VIUInput_15, , , global A_OSUTaco_R1, , , global A_OSUTaco_S1, , , global A_OSUTaco_T1, , , global A_OSUTaco_R2, , , global A_OSUTaco_S2, , , IO Tach1MovingDir, , , IO Tach2MovingDir, , , IO dopplerMovingDir, , , global A_CPUTemp, , , global A_CPUCTemp, , , Event Name, 
, Raw Value , Calc Value , Enum/Bitmap , Raw Value , Calc Value , Enum/Bitmap , Raw Value , Calc Value , Enum/Bitmap , Raw Value , Calc Value , Enum/Bitmap , Raw Value , Calc Value , Enum/Bitmap , Raw Value , Calc Value , Enum/Bitmap , Raw Value , Calc Value , Enum/Bitmap , Raw Value , Calc Value , Enum/Bitmap , Raw Value , Calc Value , Enum/Bitmap , Raw Value , Calc Value , Enum/Bitmap , Raw Value , Calc Value , Enum/Bitmap , Raw Value , Calc Value , Enum/Bitmap , Raw Value , Calc Value , Enum/Bitmap , Raw Value , Calc Value , Enum/Bitmap , Raw Value , Calc Value , Enum/Bitmap , Raw Value , Calc Value , Enum/Bitmap , Raw Value , Calc Value , Enum/Bitmap , 
16/10/2018 15:35:03, 12, 0,  , 38993, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 139, 0,  , 139, 0,  , 27, 0,  , 139, 0,  , 139, 0,  , 1, 0,  , 2, 0,  , 1, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:03, 12, 0,  , 39001, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 133, 0,  , 133, 0,  , 26, 0,  , 133, 0,  , 132, 0,  , 1, 0,  , 2, 0,  , 1, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:03, 12, 0,  , 39009, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 125, 0,  , 125, 0,  , 24, 0,  , 125, 0,  , 125, 0,  , 1, 0,  , 2, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:04, 12, 0,  , 39017, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 117, 0,  , 116, 0,  , 22, 0,  , 116, 0,  , 117, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:04, 12, 0,  , 39025, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 108, 0,  , 108, 0,  , 21, 0,  , 108, 0,  , 108, 0,  , 1, 0,  , 2, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:04, 12, 0,  , 39033, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 100, 0,  , 100, 0,  , 20, 0,  , 99, 0,  , 99, 0,  , 1, 0,  , 2, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:04, 12, 0,  , 39041, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 93, 0,  , 93, 0,  , 18, 0,  , 93, 0,  , 92, 0,  , 1, 0,  , 2, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:05, 12, 0,  , 39049, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 89, 0,  , 89, 0,  , 17, 0,  , 88, 0,  , 88, 0,  , 1, 0,  , 2, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:05, 12, 0,  , 39057, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 90, 0,  , 90, 0,  , 16, 0,  , 89, 0,  , 89, 0,  , 1, 0,  , 2, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:05, 12, 0,  , 39065, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 93, 0,  , 93, 0,  , 17, 0,  , 93, 0,  , 93, 0,  , 1, 0,  , 2, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:05, 12, 0,  , 39073, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 98, 0,  , 97, 0,  , 18, 0,  , 97, 0,  , 98, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:06, 12, 0,  , 39081, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 102, 0,  , 102, 0,  , 18, 0,  , 102, 0,  , 102, 0,  , 1, 0,  , 2, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:06, 12, 0,  , 39089, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 103, 0,  , 103, 0,  , 19, 0,  , 102, 0,  , 103, 0,  , 1, 0,  , 0, 0,  , 1, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:06, 12, 0,  , 39097, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 101, 0,  , 102, 0,  , 18, 0,  , 102, 0,  , 101, 0,  , 0, 0,  , 2, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:06, 12, 0,  , 39105, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 101, 0,  , 101, 0,  , 19, 0,  , 101, 0,  , 101, 0,  , 1, 0,  , 2, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:07, 12, 0,  , 39113, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 100, 0,  , 100, 0,  , 19, 0,  , 100, 0,  , 100, 0,  , 1, 0,  , 2, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:07, 12, 0,  , 39121, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 99, 0,  , 99, 0,  , 18, 0,  , 99, 0,  , 99, 0,  , 0, 0,  , 2, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:07, 12, 0,  , 39129, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 98, 0,  , 98, 0,  , 18, 0,  , 98, 0,  , 98, 0,  , 0, 0,  , 2, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:07, 12, 0,  , 39137, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 98, 0,  , 98, 0,  , 18, 0,  , 98, 0,  , 98, 0,  , 0, 0,  , 2, 0,  , 1, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:08, 12, 0,  , 39145, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 98, 0,  , 98, 0,  , 18, 0,  , 98, 0,  , 97, 0,  , 1, 0,  , 2, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:08, 12, 0,  , 39153, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 97, 0,  , 97, 0,  , 17, 0,  , 96, 0,  , 96, 0,  , 1, 0,  , 2, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:08, 12, 0,  , 39161, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 96, 0,  , 97, 0,  , 18, 0,  , 96, 0,  , 95, 0,  , 1, 0,  , 2, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:08, 12, 0,  , 39169, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 95, 0,  , 96, 0,  , 18, 0,  , 95, 0,  , 95, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:09, 12, 0,  , 39177, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 96, 0,  , 95, 0,  , 18, 0,  , 94, 0,  , 95, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:09, 12, 0,  , 39185, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 95, 0,  , 94, 0,  , 18, 0,  , 94, 0,  , 93, 0,  , 1, 0,  , 2, 0,  , 1, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:09, 12, 0,  , 39193, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 94, 0,  , 94, 0,  , 17, 0,  , 94, 0,  , 93, 0,  , 0, 0,  , 2, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:09, 12, 0,  , 39201, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 93, 0,  , 94, 0,  , 18, 0,  , 93, 0,  , 93, 0,  , 1, 0,  , 2, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:10, 12, 0,  , 39209, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 93, 0,  , 92, 0,  , 17, 0,  , 92, 0,  , 92, 0,  , 1, 0,  , 2, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:10, 12, 0,  , 39217, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 92, 0,  , 92, 0,  , 17, 0,  , 93, 0,  , 92, 0,  , 1, 0,  , 2, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:10, 12, 0,  , 39225, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 91, 0,  , 92, 0,  , 17, 0,  , 92, 0,  , 92, 0,  , 1, 0,  , 2, 0,  , 1, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:11, 12, 0,  , 39233, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 91, 0,  , 91, 0,  , 17, 0,  , 91, 0,  , 91, 0,  , 1, 0,  , 2, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:11, 12, 0,  , 39241, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 90, 0,  , 90, 0,  , 17, 0,  , 91, 0,  , 91, 0,  , 1, 0,  , 2, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:11, 12, 0,  , 39249, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 90, 0,  , 90, 0,  , 16, 0,  , 90, 0,  , 90, 0,  , 1, 0,  , 2, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:11, 12, 0,  , 39257, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 90, 0,  , 89, 0,  , 16, 0,  , 89, 0,  , 90, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:11, 12, 0,  , 39265, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 89, 0,  , 89, 0,  , 17, 0,  , 89, 0,  , 89, 0,  , 1, 0,  , 2, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:12, 12, 0,  , 39273, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 89, 0,  , 89, 0,  , 16, 0,  , 89, 0,  , 89, 0,  , 1, 0,  , 2, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:12, 12, 0,  , 39281, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 89, 0,  , 88, 0,  , 16, 0,  , 88, 0,  , 89, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:12, 12, 0,  , 39289, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 88, 0,  , 89, 0,  , 16, 0,  , 89, 0,  , 88, 0,  , 0, 0,  , 2, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:13, 12, 0,  , 39297, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 89, 0,  , 88, 0,  , 16, 0,  , 88, 0,  , 88, 0,  , 1, 0,  , 2, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:13, 12, 0,  , 39305, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 88, 0,  , 88, 0,  , 17, 0,  , 87, 0,  , 88, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:13, 12, 0,  , 39313, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 87, 0,  , 87, 0,  , 17, 0,  , 87, 0,  , 87, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:13, 12, 0,  , 39321, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 87, 0,  , 87, 0,  , 16, 0,  , 86, 0,  , 87, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:14, 12, 0,  , 39329, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 86, 0,  , 86, 0,  , 16, 0,  , 86, 0,  , 86, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:14, 12, 0,  , 39337, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 86, 0,  , 86, 0,  , 16, 0,  , 86, 0,  , 85, 0,  , 1, 0,  , 2, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:14, 12, 0,  , 39345, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 86, 0,  , 85, 0,  , 16, 0,  , 86, 0,  , 85, 0,  , 1, 0,  , 2, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:14, 12, 0,  , 39353, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 85, 0,  , 85, 0,  , 16, 0,  , 85, 0,  , 84, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:15, 12, 0,  , 39361, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 85, 0,  , 84, 0,  , 16, 0,  , 85, 0,  , 84, 0,  , 1, 0,  , 2, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:15, 12, 0,  , 39369, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 84, 0,  , 84, 0,  , 16, 0,  , 84, 0,  , 84, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:15, 12, 0,  , 39377, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 83, 0,  , 84, 0,  , 16, 0,  , 84, 0,  , 84, 0,  , 0, 0,  , 2, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:15, 12, 0,  , 39385, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 83, 0,  , 83, 0,  , 13, 0,  , 84, 0,  , 83, 0,  , 0, 0,  , 2, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:16, 12, 0,  , 39393, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 83, 0,  , 83, 0,  , 10, 0,  , 83, 0,  , 83, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:16, 12, 0,  , 39401, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 83, 0,  , 83, 0,  , 10, 0,  , 83, 0,  , 84, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:16, 12, 0,  , 39409, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 83, 0,  , 83, 0,  , 10, 0,  , 83, 0,  , 83, 0,  , 1, 0,  , 2, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:16, 12, 0,  , 39417, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 83, 0,  , 83, 0,  , 13, 0,  , 83, 0,  , 83, 0,  , 1, 0,  , 2, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:17, 12, 0,  , 39425, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 82, 0,  , 83, 0,  , 16, 0,  , 82, 0,  , 83, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:17, 12, 0,  , 39433, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 82, 0,  , 81, 0,  , 16, 0,  , 82, 0,  , 81, 0,  , 1, 0,  , 2, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:17, 12, 0,  , 39441, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 81, 0,  , 81, 0,  , 15, 0,  , 82, 0,  , 81, 0,  , 0, 0,  , 2, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:17, 12, 0,  , 39449, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 81, 0,  , 81, 0,  , 16, 0,  , 81, 0,  , 81, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:18, 12, 0,  , 39457, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 81, 0,  , 80, 0,  , 12, 0,  , 81, 0,  , 80, 0,  , 1, 0,  , 2, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:18, 12, 0,  , 39465, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 80, 0,  , 81, 0,  , 10, 0,  , 80, 0,  , 80, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:18, 12, 0,  , 39473, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 80, 0,  , 80, 0,  , 10, 0,  , 80, 0,  , 80, 0,  , 0, 0,  , 2, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:18, 12, 0,  , 39481, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 80, 0,  , 79, 0,  , 10, 0,  , 80, 0,  , 79, 0,  , 1, 0,  , 2, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:19, 12, 0,  , 39489, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 78, 0,  , 79, 0,  , 12, 0,  , 78, 0,  , 79, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:19, 12, 0,  , 39497, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 76, 0,  , 76, 0,  , 10, 0,  , 76, 0,  , 77, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:19, 12, 0,  , 39505, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 71, 0,  , 71, 0,  , 7, 0,  , 72, 0,  , 71, 0,  , 0, 0,  , 2, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:19, 12, 0,  , 39513, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 63, 0,  , 63, 0,  , 3, 0,  , 63, 0,  , 63, 0,  , 0, 0,  , 2, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:20, 12, 0,  , 39521, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 50, 0,  , 50, 0,  , 1, 0,  , 51, 0,  , 51, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:20, 12, 0,  , 39529, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 36, 0,  , 36, 0,  , 2, 0,  , 36, 0,  , 36, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:20, 12, 0,  , 39537, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 22, 0,  , 21, 0,  , 1, 0,  , 21, 0,  , 23, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:20, 12, 0,  , 39545, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 10, 0,  , 9, 0,  , 1, 0,  , 10, 0,  , 11, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:21, 12, 0,  , 39553, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 3, 0,  , 2, 0,  , 2, 0,  , 2, 0,  , 4, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:21, 12, 0,  , 39561, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 0, 0,  , 0, 0,  , 1, 0,  , 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:21, 12, 0,  , 39569, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 0, 0,  , 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:22, 12, 0,  , 39577, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 0, 0,  , 0, 0,  , 2, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 1, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:22, 12, 0,  , 39585, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 0, 0,  , 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:22, 12, 0,  , 39593, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 1, 1,  , 0, 0,  , 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:22, 12, 0,  , 39601, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
16/10/2018 15:35:23, 12, 0,  , 39609, 0,  , 1, 1, TRUE, 1, 1,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 45, 0,  , 0, 0,  , 
