Date Time, GA_CWRP RATP_Vehicles_In_Train, , , CC_GP_Outputs Vehicles_In_Train, , , DTL NPR_Message_Sent_Cntr, , , DTL NPR_Serial_Port_Rx_Count, , , DTL NPR_Serial_Port_Rx_Length, , , Event Name, 
, Raw Value , Calc Value , Enum/Bitmap , Raw Value , Calc Value , Enum/Bitmap , Raw Value , Calc Value , Enum/Bitmap , Raw Value , Calc Value , Enum/Bitmap , Raw Value , Calc Value , Enum/Bitmap , 
12/06/2019 11:31:39, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:39, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:39, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:39, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:39, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:40, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:40, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:40, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:40, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:40, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:40, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:40, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:40, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:41, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:41, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:41, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:41, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:41, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:41, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:41, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:41, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:42, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:42, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:42, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:42, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:42, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:42, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:42, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:42, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:43, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:43, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:43, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:43, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:43, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:43, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:43, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:43, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:44, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:44, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:44, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:44, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:44, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:44, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:44, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:45, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:45, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:45, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:45, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:45, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:45, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:45, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:45, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:46, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:46, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:46, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:46, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:46, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:46, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:46, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:46, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:47, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:47, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:47, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:47, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:47, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:47, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:47, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:47, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:47, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:48, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:48, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:48, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:48, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:48, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:48, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:48, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:49, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:49, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:49, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:49, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:49, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:49, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:49, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:49, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:50, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:50, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:50, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:50, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:50, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:50, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:50, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:50, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:51, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:51, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:51, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:51, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:51, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:51, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:51, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:51, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:52, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:52, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:52, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:52, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:52, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:52, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:52, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:52, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:53, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:53, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:53, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:53, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:53, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:53, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:53, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:53, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:54, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:54, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:54, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:54, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:54, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:54, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:54, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:54, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:55, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:55, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:55, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:55, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:55, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:55, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:55, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:55, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:56, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:56, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:56, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:56, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:56, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:56, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:56, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:56, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:57, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:57, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:57, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:57, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:57, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:57, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:57, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:57, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:58, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:58, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:58, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:58, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:58, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:58, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:58, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:58, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:59, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:59, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:59, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:59, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:59, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:59, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:31:59, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:00, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:00, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:00, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:00, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:00, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:00, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:00, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:00, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:00, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:01, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:01, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:01, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:01, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:01, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:01, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:01, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:01, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:02, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:02, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:02, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:02, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:02, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:02, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:02, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:03, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:03, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:03, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:03, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:03, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:03, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:03, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:03, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:04, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:04, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:04, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:04, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:04, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:04, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:04, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:04, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:05, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:05, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:05, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:05, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:05, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:05, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:05, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:06, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:06, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:06, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:06, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:06, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:06, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:06, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:06, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:06, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:07, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:07, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:07, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:07, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:07, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:07, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:07, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:08, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:08, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:08, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:08, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:08, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:08, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:08, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:08, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:09, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:09, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:09, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:09, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:09, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:09, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:09, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:09, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:10, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:10, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:10, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:10, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:10, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:10, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:10, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
12/06/2019 11:32:11, 0, 0,  , 1, 0,  , 0, 0,  , 0, 0,  , 0, 0,  , 
