Date Time, DTL NP_Reader_Message, , , DTL Position_System_Failure_Reason, , , DTL NPR_Message_Sent_Cntr, , , DTL NP_Received_Cntr, , , DTL NP_Invalid_Cntr, , , DTL NPR_Serial_Port_Rx_Count, , , DTL NPR_Serial_Port_Rx_Length, , , Event Name, 
, Raw Value , Calc Value , Enum/Bitmap , Raw Value , Calc Value , Enum/Bitmap , Raw Value , Calc Value , Enum/Bitmap , Raw Value , Calc Value , Enum/Bitmap , Raw Value , Calc Value , Enum/Bitmap , Raw Value , Calc Value , Enum/Bitmap , Raw Value , Calc Value , Enum/Bitmap , 
14/06/2019 11:03:03, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:03, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:03, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:03, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:03, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:03, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:04, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:04, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:04, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:04, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:04, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:04, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:04, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:04, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:04, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:05, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:05, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:05, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:05, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:05, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:05, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:05, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:05, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:06, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:06, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:06, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:06, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:06, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:06, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:06, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:07, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:07, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:07, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:07, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:07, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:07, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:07, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:07, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:08, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:08, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:08, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:08, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:08, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:08, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:08, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:08, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:09, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:09, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:09, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:09, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:09, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:09, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:09, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:09, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:10, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:10, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:10, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:10, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:10, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:10, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:10, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:10, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:11, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:11, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:11, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:11, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:11, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:11, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:11, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:11, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:12, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:12, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:12, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:12, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:12, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:12, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:12, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:12, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:13, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:13, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:13, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:13, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:13, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:13, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:13, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:13, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:14, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:14, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:14, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:14, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:14, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:14, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:14, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:15, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:15, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:15, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:15, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:15, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:15, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:15, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:15, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:15, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:16, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:16, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:16, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:16, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:16, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:16, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:16, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:16, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:17, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:17, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:17, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:17, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:17, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:17, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:17, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:17, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:18, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:18, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:18, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:18, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:18, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:18, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:18, 0, 0, No Msg, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 60, 0,  , 14, 0,  , 
14/06/2019 11:03:19, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 61, 0,  , 14, 0,  , 
14/06/2019 11:03:19, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 61, 0,  , 14, 0,  , 
14/06/2019 11:03:19, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 61, 0,  , 14, 0,  , 
14/06/2019 11:03:19, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 61, 0,  , 14, 0,  , 
14/06/2019 11:03:19, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 61, 0,  , 14, 0,  , 
14/06/2019 11:03:19, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 61, 0,  , 14, 0,  , 
14/06/2019 11:03:19, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 61, 0,  , 14, 0,  , 
14/06/2019 11:03:19, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 61, 0,  , 14, 0,  , 
14/06/2019 11:03:20, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 61, 0,  , 14, 0,  , 
14/06/2019 11:03:20, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 61, 0,  , 14, 0,  , 
14/06/2019 11:03:20, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 61, 0,  , 14, 0,  , 
14/06/2019 11:03:20, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 61, 0,  , 14, 0,  , 
14/06/2019 11:03:20, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 61, 0,  , 14, 0,  , 
14/06/2019 11:03:20, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 61, 0,  , 14, 0,  , 
14/06/2019 11:03:20, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 61, 0,  , 14, 0,  , 
14/06/2019 11:03:20, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 61, 0,  , 14, 0,  , 
14/06/2019 11:03:21, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 61, 0,  , 14, 0,  , 
14/06/2019 11:03:21, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 61, 0,  , 14, 0,  , 
14/06/2019 11:03:21, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 61, 0,  , 14, 0,  , 
14/06/2019 11:03:21, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 61, 0,  , 14, 0,  , 
14/06/2019 11:03:21, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 61, 0,  , 14, 0,  , 
14/06/2019 11:03:21, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 61, 0,  , 14, 0,  , 
14/06/2019 11:03:21, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 61, 0,  , 14, 0,  , 
14/06/2019 11:03:21, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 61, 0,  , 14, 0,  , 
14/06/2019 11:03:21, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 61, 0,  , 14, 0,  , 
14/06/2019 11:03:22, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 61, 0,  , 14, 0,  , 
14/06/2019 11:03:22, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 61, 0,  , 14, 0,  , 
14/06/2019 11:03:22, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 61, 0,  , 14, 0,  , 
14/06/2019 11:03:22, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 61, 0,  , 14, 0,  , 
14/06/2019 11:03:22, 3, 0, Garbled, 6, 0, NO_REFERENCE_LOCATION, 0, 0,  , 43, 0,  , 1, 0,  , 61, 0,  , 14, 0,  , 
